isbn,title,author,amazon_price,amazon_rating,flipkart_price,flipkart_rating
9384761540,General Knowledge,Not Available,156,4.4 out of 5 stars,180,4.4
1473635306,Born a Crime: Stories from a South African Childhood,by Trevor Noah,388,4.8,299,4.7
9350944308,Handbook of Computer Science & IT,by Surbhi Mitra,190,3.9,120,4.2
8192910962,The Power of your Subconscious Mind,Joseph Murphy,65,4.5 out of 5 stars,94,4.5
8129142147,One Indian Girl,Chetan Bhagat,96,3.6 out of 5 stars,112,4.2
8172235631,Eleven Minutes,by Paulo Coelho,167,4.2,209,4.4
9350297515,A Feast of Vultures: The Hidden Business of Democracy in India,by Josy Joseph,522,4.5,599,4.5
8129124912,My Journey: Transforming Dreams into Actions,by A.P.J. Abdul Kalam,180,4.7,112,4.6
8184958455,Mossad,by Michael Bar-Zohar - Import,340,4.6,280,4.5
8179926877,The Greatest Salesman in the World,by Og Mandino,109,4.3,109,4.5
9387504913,Oswaal CBSE Question Bank Class 10 Science Chapterwise and Topicwise (For March 2019 Exam),Not Available,247,4.6 out of 5 stars,247,4.5
9351032167,Geronimo Stilton - The Hunt for the Golden Book,by Geronimo Stilton - Large Print,319,4.4,357,4.6
8184001053,"Don't Lose Your Mind, Lose Your Weight",Rujuta Diwekar,118,4.5 out of 5 stars,143,4.3
1473680379,Mastering the Market Cycle: Getting the Odds on Your Side,by Howard Marks,616,4.1,699,4.5
1408855682,Harry Potter and the Goblet of Fire (Harry Potter 4),by J.K. Rowling,524,4.7,524,4.7
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
9351776425,Ivory Throne: Chronicles of the House of Travancore,by Manu S. Pillai,433,4.3,468,4.6
8172235631,Eleven Minutes,by Paulo Coelho,167,4.2,209,4.4
1847370292,The Secret,Rhonda Byrne,415,4.5 out of 5 stars,498,4.5
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
8192910911,Think and Grow Rich,Napoleon Hill,64,4.6 out of 5 stars,94,4.5
8187107588,365 Pancharantra Stories,by OM Books,357,4.1,396,4.4
1408855674,Harry Potter and the Prisoner of Azkaban (Harry Potter 3),by J.K. Rowling,374,4.4,314,4.6
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
8172234902,Tell Me your Dreams,by Sidney Sheldon,209,4.4,209,4.5
8184511523,India Map,by Dreamland Publications,91,4.6,104,4.3
8183225101,Miracles of Your Mind,by Dr. Joseph Murphy,72,4.2,117,4.3
9312147528,CBSE All  In One Social Science Class 8 for 2018 - 19,by Arihant Experts,171,4.4,186,4.4
8192910962,The Power of your Subconscious Mind,Joseph Murphy,65,4.5 out of 5 stars,94,4.5
9350097605,Indian Mammals: A Field Guide,by Vivek Menon,775,4.8,777,4.6
8182744466,Copycat Marketing 101,by Burke Hedges,90,4.2,125,4.3
8172234902,Tell Me your Dreams,by Sidney Sheldon,209,4.4,209,4.5
8184005849,You’re the Password to My Life,by Sudeep Nagarkar,102,4.2,131,4.3
8129145715,"Behold, I Shine: Narratives of Kashmir's Women and Children",by Freny Manecksha - Import,106,4.3,112,4.5
9385724223,The Secret of the Druids (Mahabharata Quest Series Book 2),by Christopher C. Doyle,179,4.1,209,4.3
8183225705,Unposted Letter,by Mahatria Ra,218,4.7,218,4.6
8129134853,Never Kiss your Best Friend,by Sumrit Shahi - Import,101,4.4,113,4.2
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
8172345135,Metamorphosis,by Franz Kafka,69,4.2,94,4.4
9352779843,Devil's Advocate: The Untold Story,by Karan Thapar,370,4.1,417,4.6
8172234988,The Alchemist,Paulo Coelho,182,4.6 out of 5 stars,209,4.6
8172234937,The Other Side of Midnight,by Sidney Sheldon,209,4.3,209,4.5
9351777499,"India's Wars: A Military History, 1947-1971",by Arjun Subramaniam,415,4.5,473,4.6
9386036754,Everyone Has A Story,by Savi Sharma,100,4.1,125,4.3
1471172392,The Secret,by Rhonda Byrne,538,4.5,373,4.2
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
8192910997,How to Win Friends and Influence People,Dale Carnegie,79,4.5 out of 5 stars,130,4.5
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
9352606221,Geography of India,by Majid Husain,460,4.1,498,4.5
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
9353025982,The Forest of Enchantments,Chitra Banerjee Divakaruni,373,4.6 out of 5 stars,373,4.9
8175994479,12 Years a Slave,by Solomon Northup,99,4.5,140,4.4
1451696191,The Perks of Being a Wallflower,by Stephen Chbosky,186,4.4,186,4.5
8129142147,One Indian Girl,Chetan Bhagat,96,3.6 out of 5 stars,112,4.2
9352607996,Object-Oriented Programming with C++,by E Balagurusamy,371,4.5,371,4.5
1409323498,The Animal Book: A Visual Encyclopedia of Life on Earth (Reference),by DK,781,4.8,563,4.6
8172234864,Bloodline,by Sidney Sheldon,280,4.3,280,4.5
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
1501124021,Principles: Life and Work,by Ray Dalio,864,4.4,733,4.8
9352643925,Adiyogi: The Source of Yoga,by Sadhguru,178,4.6,178,4.6
8172234864,Bloodline,by Sidney Sheldon,280,4.3,280,4.5
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
9351033023,Tom Gates Book #4: Genius Ideas,by Tom Gates,257,4.4,221,4.5
9352751183,The Dragon of Fortune (Geronimo Stilton and the Kingdom of Fantasy: Special Edition...,by Geronimo Stilton,510,4.6,510,4.6
8129124912,My Journey: Transforming Dreams into Actions,by A.P.J. Abdul Kalam,180,4.7,112,4.6
8193387619,Jane Eyre,by Charlotte Bronte,88,4.3,99,4.5
9351035492,Geronimo Stilton and the Kingdom of Fantasy #7: The Enchanted Charms,by Geronimo Stilton - Illustrated,373,4.7,392,4.5
8129118920,Great Stories for Children,by Ruskin Bond,182,4.4,118,4.4
1473635306,Born a Crime: Stories from a South African Childhood,by Trevor Noah,388,4.8,299,4.7
8172343116,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,by Mahatma Gandhi,99,4.4,166,4.5
8184959893,Little Black Book for Stunning Success + Tools for Action Mastery,by Robin Sharma,220,4.4,220,4.4
9350947900,Know Your State - Himachal Pradesh,by Arihant Experts,185,4.1,176,4.3
8192910911,Think and Grow Rich,Napoleon Hill,64,4.6 out of 5 stars,94,4.5
9350571099,Children's Encyclopedia - The World of Knowledge: Familiarising Children with...,by V&S Editorial Board,643,4.0,975,4.2
1473635306,Born a Crime: Stories from a South African Childhood,by Trevor Noah,388,4.8,299,4.7
8192910997,How to Win Friends and Influence People,Dale Carnegie,79,4.5 out of 5 stars,130,4.5
9381626340,The Secret Of The Nagas (Shiva Trilogy-2),by Amish Tripathi - Abridged,244,4.6,244,4.6
8192910997,How to Win Friends and Influence People,Dale Carnegie,79,4.5 out of 5 stars,130,4.5
9386224585,Sita: Warrior of Mithila (Ram Chandra),by Amish Tripathi,226,4.3,226,4.6
9312147307,General Knowledge 2019,Manohar Pandey,19,4.2 out of 5 stars,30,4.3
8175993952,How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry,Dale Carnegie,88,4.5 out of 5 stars,125,4.4
8129118920,Great Stories for Children,by Ruskin Bond,182,4.4,118,4.4
9385152149,Ram - Scion of Ikshvaku (Book 1 - Ram Chandra Series): 2015 Edition with Updated...,by Amish Tripathi,240,4.1,240,4.4
1471172392,The Secret,by Rhonda Byrne,538,4.5,373,4.2
8172234902,Tell Me your Dreams,by Sidney Sheldon,209,4.4,209,4.5
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
1784704229,A Horse Walks into a Bar (Winner of the International Man Booker Prize 2017),by David Grossman,263,4.0,266,4.4
8183220908,Hum Apko Ameer Kyon Banana Chahte Hain ( Why We Want You to Be Rich  in Hindi),by Robert T. Kiyosaki,333,3.9,419,4.2
9352704177,Review of Pharmacology (PGMEE),by Gobind Rai Garg,640,4.4,720,4.7
1786481324,The Digital Photography Handbook: An Illustrated Step-by-step Guide,by Doug Harman - Import,437,4.0,449, 
9386643723,Murder in a Minute,by Shouvik Bhattacharya,188,4.4,162,4.4
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
1473635306,Born a Crime: Stories from a South African Childhood,by Trevor Noah,388,4.8,299,4.7
8184958455,Mossad,by Michael Bar-Zohar - Import,340,4.6,280,4.5
9385936948,The 30 Seconds Thrillers,by K V Sridhar,262,4.1,293,4.5
8172345135,Metamorphosis,by Franz Kafka,69,4.2,94,4.4
9332551731,NTA UGC NET/SET/JRF - Paper 1: Teaching and Research Aptitude by Pearson,KVS Madaan,216,4.4 out of 5 stars,249,4.4
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
9312147307,General Knowledge 2019,Manohar Pandey,19,4.2 out of 5 stars,30,4.3
8175993286,The Autobiography of Benjamin Franklin,by Benjamin Franklin,99,4.1,140,4.5
9387944891,"The 5 AM Club: Own Your Morning, Elevate Your Life",Robin Sharma,199,4.3 out of 5 stars,210,4.6
9350097605,Indian Mammals: A Field Guide,by Vivek Menon,775,4.8,777,4.6
9380349246,Nothing Lasts Forever,by Vish Dhamija,105,3.9,105,4.3
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
9386021102,Why I Am a Hindu,by Dr. Shashi Tharoor,299,3.4,324,4.4
9352606221,Geography of India,by Majid Husain,460,4.1,498,4.5
8128824287,Corporate Guru Dhirubhai Ambani,by Prateeksha M. Tiwari,101,3.3,101,4.6
8170289262,Inspiring Thoughts (Inspiring Thoughts Quotation Series),by Swami Vivekanand,107,4.2,107,4.1
9350853736,Suppandi - 3: The Laughter Never Ends,by Rajani Thindiath,76,4.7,76,4.4
8172235437,Veronika Decides to Die,by Paulo Coelho,186,4.4,209,4.4
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
1526602067,Norse Mythology,by Neil Gaiman,299,4.4,319,4.7
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
9385152149,Ram - Scion of Ikshvaku (Book 1 - Ram Chandra Series): 2015 Edition with Updated...,by Amish Tripathi,240,4.1,240,4.4
1408855674,Harry Potter and the Prisoner of Azkaban (Harry Potter 3),by J.K. Rowling,374,4.4,314,4.6
9386323567,Quick General Knowledge 2018 with Current Affairs Update,by Disha Experts,37,3.4,50,4.2
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
9386036452,It's All in the Planets,by Preeti Shenoy,167,4.3,196,4.3
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
8186775811,The Business School,by Robert T. Kiyosaki,108,4.5,154,4.5
9385285637,India Now and in Transition,by Atul K. Thakur,369,5.0,575, 
9351776425,Ivory Throne: Chronicles of the House of Travancore,by Manu S. Pillai,433,4.3,468,4.6
8189988158,The Law of Attraction,by Jerry Hicks,261,4.4,221,4.3
8172235038,"Men are from Mars, Women are from Venus",by John Gray,209,4.4,209,4.4
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9388036689,Oswaal CBSE Sample Question Paper Class 10 Mathematics (For March 2019 Exam),Oswaal Editorial Board,127,4.4 out of 5 stars,139,4.5
9387504921,Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise (...,by Oswaal Editorial Board,320,4.7,303,4.4
8193503309,Dharmayoddha Kalki: Avatar of Vishnu (Book 1),by Kevin Missal,179,4.2,188,4.5
9387421007,Disha Children's Yearbook 2018 - General Knowledge Fundamentals and Current Affairs,by Disha Experts,203,4.7,147,4.3
9382618341,The Oath of the Vayuputras (Shiva Trilogy),by Amish Tripathi,282,4.4,282,4.4
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
8131252914,"Textbook of Anatomy: Head, Neck and Brain - Vol.3",by Vishram Singh,582,5.0,631,5
8129144972,The Perfect Murder,by Ruskin Bond - Import,195,3.8,118,4.3
9387504913,Oswaal CBSE Question Bank Class 10 Science Chapterwise and Topicwise (For March 2019 Exam),Not Available,247,4.6 out of 5 stars,247,4.5
8131716775,A History of Ancient and Early Medieval India: From the Stone Age to the 12th...,by Upinder Singh,504,4.4,483,4.5
8172235038,"Men are from Mars, Women are from Venus",by John Gray,209,4.4,209,4.4
9352779843,Devil's Advocate: The Untold Story,by Karan Thapar,370,4.1,417,4.6
9313169886,Current Affairs Yearly  2019,Not Available,124,5.0 out of 5 stars,124,4.7
1862305277,The Boy in the Striped Pyjamas (Definitions),by John Boyne,350,4.6,372,4.5
8172235038,"Men are from Mars, Women are from Venus",by John Gray,209,4.4,209,4.4
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
8172235631,Eleven Minutes,by Paulo Coelho,167,4.2,209,4.4
9351772624,The Wellness Sense: A Practical Guide to your Physical and Emotional Health Based...,by Om Swami,178,4.8,178,4.5
9384850098,I am The Mind,by Deep Trivedi,236,4.1,199,4.3
1542046599,I Am Watching You,by Teresa Driscoll,269,4.0,269,4.2
9380349300,Life is What You Make It,Preeti Shenoy,75,4.0 out of 5 stars,86,4.1
8172343116,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,by Mahatma Gandhi,99,4.4,166,4.5
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
1542046599,I Am Watching You,by Teresa Driscoll,269,4.0,269,4.2
1408855690,Harry Potter and the Order of the Phoenix (Harry Potter 5),by J.K. Rowling,599,4.5,524,4.8
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
9386224984,Gazing at Neighbours: Travels Along the Line That Partitioned India,by Bishwanath Ghosh,195,4.5,218,4.2
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
8182744466,Copycat Marketing 101,by Burke Hedges,90,4.2,125,4.3
9386224399,This Is Not Your Story,by Savi Sharma,100,4.5,125,4.3
1471131823,The 7 Habits of Highly Effective People,Not Available,311,4.0 out of 5 stars,373,4.4
9380349300,Life is What You Make It,Preeti Shenoy,75,4.0 out of 5 stars,86,4.1
9312149008,CBSE All  in One Chemistry CBSE Class 12 for 2018 - 19,by Indu Gupta,260,4.4,260,4.5
9386850567,The Heartfulness Way: Heart-Based Meditations for Spiritual Transformation,by Kamlesh D. Patel,189,4.9,189,4.7
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9352603869,Bharat Ki Rajvayvastha,M. Laxmikanth,381,4.5 out of 5 stars,385,4.5
8172234864,Bloodline,by Sidney Sheldon,280,4.3,280,4.5
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
9332551731,NTA UGC NET/SET/JRF - Paper 1: Teaching and Research Aptitude by Pearson,KVS Madaan,216,4.4 out of 5 stars,249,4.4
9386228580,Sanjay Dutt: The Crazy Untold Story of Bollywood’s Bad Boy,by Yasser Usman,293,4.2,264,4.5
9381626340,The Secret Of The Nagas (Shiva Trilogy-2),by Amish Tripathi - Abridged,244,4.6,244,4.6
8172234988,The Alchemist,Paulo Coelho,182,4.6 out of 5 stars,209,4.6
9352641345,"Ready, Study, Go!: Smart Ways to Learn",by Khurshed Batliwala,178,4.5,178,4.4
1250127556,50 Successful Harvard Application Essays: What Worked for Them Can Help You Get...,by Harvard Crimson,319,5.0,299,4
8172235631,Eleven Minutes,by Paulo Coelho,167,4.2,209,4.4
8129123932,Entrepreneur 5 P.M. to 9 A.M.: Launching a Profitable Start-Up without Quitting...,by Kanth Miriyala,195,4.0,118,4.1
9386643723,Murder in a Minute,by Shouvik Bhattacharya,188,4.4,162,4.4
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
9382618341,The Oath of the Vayuputras (Shiva Trilogy),by Amish Tripathi,282,4.4,282,4.4
8184005210,How to Memorize Anything: The Ultimate Handbook to Enlighten and Improve Your...,by Aditi Singhal,242,4.4,255,4.3
8129149567,I Tagged Her in My Heart,by Anuj Tiwari - Import,100,4.7,109,4.5
1526603330,Circe: The Sunday Times Bestseller,by Madeline Miller,364,4.3,388,4.5
9350295725,Headley And I,by S. Hussain Zaidi,247,3.5,280,4.2
8126566930,Marketing 4.0: Moving from Traditional to Digital,by Philip Kotler,298,4.2,298,4.4
8172345666,The Power of Your Subconscious Mind: Unlock Your Master Key to Success,by Joseph Murphy,75,4.5,169,4.5
1408855674,Harry Potter and the Prisoner of Azkaban (Harry Potter 3),by J.K. Rowling,374,4.4,314,4.6
9352643836,Pathways to Greatness,by A.P.J. Abdul Kalam,165,4.7,156,4.6
9386850702,Touch the Sky: The inspiring stories of women from across India who are writing...,by Rashmi Bansal - Abridged,109,3.7,125,4.3
8129142147,One Indian Girl,Chetan Bhagat,96,3.6 out of 5 stars,112,4.2
9351772071,Attitude Is Everything: Change Your Attitude ... Change Your Life!,Jeff Keller,105,4.6 out of 5 stars,118,4.5
9353160235,Modern Indian History: For Civil Services Preliminary and Main Examinations,by Sonali Bansal,473,4.4,530,4.6
9353025982,The Forest of Enchantments,Chitra Banerjee Divakaruni,373,4.6 out of 5 stars,373,4.9
1623367581,The Code of the Extraordinary Mind: 10 Unconventional Laws to Redefine Your Life...,by Vishen Lakhiani,431,4.5,420,4.5
9387944891,"The 5 AM Club: Own Your Morning, Elevate Your Life",Robin Sharma,199,4.3 out of 5 stars,210,4.6
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
9386850648,Keepers of the Kalachakra: Book 5 in the Bharat Series of Historical and Mythological...,by Ashwin Sanghi,100,4.0,231,4.4
8172234856,Nothing Lasts Forever,by Sidney Sheldon,266,4.2,280,4.5
8172234864,Bloodline,by Sidney Sheldon,280,4.3,280,4.5
1408711702,Fantastic Beasts: The Crimes of Grindelwald: The Original Screenplay (Fantastic...,by J.K. Rowling,434,4.8,434,4.8
8172234864,Bloodline,by Sidney Sheldon,280,4.3,280,4.5
9312149547,All  in One English Communicative CBSE Class 10  (based on textbook Literature...,by Gajendra Singh,235,4.5,260,4.5
1784703931,Homo Deus: A Brief History of Tomorrow,by Yuval Noah Harari,344,4.5,270,4.5
8192910962,The Power of your Subconscious Mind,Joseph Murphy,65,4.5 out of 5 stars,94,4.5
8191067374,Breaking India: Western Interventions in Dravidian and Dalit Faultlines,by Rajiv Malhotra,791,4.7,718,4.7
9387022080,Be My Perfect Ending,by Arpit Vageria,87,4.4,101,4.4
9380914199,Student's Encyclopedia of General Knowledge (General Press),by Azeem Ahmad Khan,131,4.1,131,4.4
8179925919,The Theory of Everything,Stephen Hawking,111,4.5 out of 5 stars,190,4.2
1509808361,The Jungle Book (First Stories),by Miriam Bos,224,4.4,186,4.8
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
1408855666,Harry Potter and the Chamber of Secrets (Harry Potter 2),by J.K. Rowling,374,4.7,374,4.7
8172344562,The Great Gatsby,F. Scott Fitzgerald,47,4.1 out of 5 stars,142,4.4
8173711461,Wings of Fire: An Autobiography of Abdul Kalam,Not Available,194,4.6 out of 5 stars,265,4.6
1408855674,Harry Potter and the Prisoner of Azkaban (Harry Potter 3),by J.K. Rowling,374,4.4,314,4.6
9386850702,Touch the Sky: The inspiring stories of women from across India who are writing...,by Rashmi Bansal - Abridged,109,3.7,125,4.3
